t_ns,id,duration_ns
23271598374,step.compute,1170337
23271999344,step.service,1586295
23471508919,step.compute,1124541
23471785877,step.service,1413271
23672734190,step.compute,1253322
23673161128,step.service,1696861
23873091990,step.compute,1674108
23873492298,step.service,2086419
24062546262,step.compute,5066368
24062795308,step.service,5331374
24267620727,step.compute,1198520
24267932490,step.service,1521794
24466052708,step.compute,1989709
24466263903,step.service,2219669
24663614081,step.compute,1234217
24664109667,step.service,1740273
24863520536,step.compute,1154808
24863955709,step.service,1600912
25064673872,step.compute,1175097
25065028464,step.service,1549015
25267201295,step.compute,1690169
25267580404,step.service,2085398
25465514413,step.compute,1134450
25465869096,step.service,1509371
25657854897,step.compute,630929
25658166399,step.service,951869
25873247203,step.compute,871228
25873568534,step.service,1203079
26073667097,step.compute,1242001
26074154217,step.service,1771460
26265084496,step.compute,733982
26265386871,step.service,1061153
26467204998,step.compute,1287386
26467643518,step.service,1743368
26671453437,step.compute,3795744
26671761172,step.service,4117556
26869684930,step.compute,1291514
26870209390,step.service,1827556
27068359581,step.compute,987145
27068550087,step.service,1192038
27269493268,step.compute,1056024
27269880512,step.service,1454529
27468232139,step.compute,876077
27468497125,step.service,1152474
27668424887,step.compute,1056084
27668925172,step.service,1570756
27870859765,step.compute,1499423
27871225809,step.service,1877178
28069516201,step.compute,913006
28069796916,step.service,1205664
28269043004,step.compute,677476
28269333286,step.service,978538
28468498353,step.compute,1070981
28468784398,step.service,1373407
28670320595,step.compute,959012
28670655120,step.service,1309186
28869180641,step.compute,678308
28869596568,step.service,1106528
29069053981,step.compute,706160
29069310620,step.service,974110
29268239735,step.compute,732789
29268635144,step.service,1141994
29469572633,step.compute,959463
29469891889,step.service,1290271
29657618087,step.compute,387625
29657806348,step.service,585083
29859005866,step.compute,696071
29859340301,step.service,1039744
30074699240,step.compute,440974
30074904483,step.service,653531
30268221128,step.compute,852894
30268654508,step.service,1301332
30460823308,step.compute,539398
30461015437,step.service,741616
30669013128,step.compute,736326
30669382649,step.service,1115274
30871256155,step.compute,901385
30871539083,step.service,1198539
31069094890,step.compute,667257
31069364754,step.service,947500
31269188910,step.compute,698215
31269365290,step.service,885144
31471289751,step.compute,939666
31471682024,step.service,1346476
31673413153,step.compute,1070331
31674045745,step.service,1712360
31873219484,step.compute,875446
31873636894,step.service,1308776
32075313401,step.compute,799174
32075671130,step.service,1171580
32267010748,step.compute,708905
32267230679,step.service,939736
32465765915,step.compute,453137
32465924191,step.service,623255
32668110910,step.compute,800426
32668454783,step.service,1157584
32867222482,step.compute,884864
32867535247,step.service,1209210
33068375139,step.compute,1062466
33068731775,step.service,1432888
33258957100,step.compute,620950
33259266869,step.service,944074
33461377797,step.compute,894903
33461767275,step.service,1304158
33673472802,step.compute,316211
33673633503,step.service,485137
33875971143,step.compute,701150
33876339141,step.service,1081061
34068141191,step.compute,771301
34068602674,step.service,1245327
34267009819,step.compute,675593
34267301844,step.service,982716
34466045668,step.compute,598999
34466275418,step.service,840020
34666840835,step.compute,547543
34667050938,step.service,771572
34868813883,step.compute,556179
34869049864,step.service,803642
35068686105,step.compute,398315
35068823612,step.service,547744
35268279185,step.compute,810224
35268611336,step.service,1162042
35468851946,step.compute,568743
35469101903,step.service,830071
35668913741,step.compute,571799
35669174989,step.service,844087
35870911534,step.compute,639595
35871219670,step.service,958651
36057987782,step.compute,681815
36058300907,step.service,1009948
36266854943,step.compute,591306
36267293853,step.service,1045123
36467091484,step.compute,716158
36467402115,step.service,1040094
36664823545,step.compute,549447
36665071789,step.service,808191
37115994072,step.compute,763176
37116305544,step.service,1085359
37116703728,step.compute,274553
37116896478,step.service,472503
37281200066,step.compute,676645
37281518782,step.service,1008435
37464673729,step.compute,474627
37464955706,step.service,768907
37676893925,step.compute,582429
37677289043,step.service,991863
37860959253,step.compute,647480
37861468776,step.service,1171069
38069855627,step.compute,548916
38070343359,step.service,1049251
38263059755,step.compute,591636
38263345859,step.service,892488
38458304796,step.compute,879083
38458723979,step.service,1316640
38661485958,step.compute,1044332
38661924978,step.service,1498821
38871196823,step.compute,711390
38871550674,step.service,1082062
39072057398,step.compute,691212
39072296024,step.service,944716
39256976782,step.compute,653993
39257355569,step.service,1044592
39479515049,step.compute,1085930
39480080275,step.service,1671925
39666348809,step.compute,870126
39666767442,step.service,1304909
39858252404,step.compute,748388
39858602428,step.service,1121455
40082245589,step.compute,774737
40082645006,step.service,1192489
40259315232,step.compute,682816
40259985365,step.service,1369119
40481813023,step.compute,541222
40482276960,step.service,1020698
40663076272,step.compute,679269
40663407421,step.service,1026448
40860850738,step.compute,558053
40861148945,step.service,867301
41077291718,step.compute,869334
41077716191,step.service,1312172
41338054468,step.compute,592918
41338307260,step.service,870917
41462078327,step.compute,678869
41462509563,step.service,1127417
41667093313,step.compute,724133
41667450050,step.service,1096059
41872210410,step.compute,754841
41872574681,step.service,1135532
42076450538,step.compute,918206
42076878939,step.service,1373547
42271485524,step.compute,989480
42271989586,step.service,1518889
42468250442,step.compute,830452
42468744275,step.service,1339393
42670503786,step.compute,1059660
42670897712,step.service,1474235
42863373574,step.compute,846612
42863767640,step.service,1262870
43079151463,step.compute,743509
43079447807,step.service,1061344
43291616240,step.compute,1184223
43292263119,step.service,1852932
43466187973,step.compute,830442
43466686334,step.service,1346676
43660425316,step.compute,1030226
43660901506,step.service,1530711
43871152746,step.compute,724074
43871552202,step.service,1143667
44068689624,step.compute,1047687
44069245543,step.service,1628243
44269183760,step.compute,745643
44269499951,step.service,1086400
44464073953,step.compute,673398
44464338207,step.service,954554
44668234229,step.compute,872781
44668620270,step.service,1281044
44860251412,step.compute,832716
44860639477,step.service,1241089
45064314827,step.compute,801217
45064681011,step.service,1196215
45277892823,step.compute,579383
45278164230,step.service,865237
45478184890,step.compute,760722
45478472357,step.service,1065641
45657454008,step.compute,1005128
45657935638,step.service,1510643
45858190164,step.compute,776310
45858531642,step.service,1144819
46077452352,step.compute,967017
46077794952,step.service,1338652
46263042533,step.compute,649834
46263452700,step.service,1074338
46462309443,step.compute,798522
46462651312,step.service,1166660
46670056801,step.compute,777914
46670321375,step.service,1056815
46871252605,step.compute,800416
46871501961,step.service,1069388
47067176417,step.compute,739612
47067464686,step.service,1047929
47263485880,step.compute,742368
47263777915,step.service,1057947
47461223872,step.compute,775259
47461561012,step.service,1132507
47676036692,step.compute,667207
47676347904,step.service,994499
47911910792,step.compute,605111
47912239146,step.service,948753
48084184566,step.compute,807269
48084498463,step.service,1148978
48264752630,step.compute,483794
48265060305,step.service,805766
48462844453,step.compute,565517
48463082988,step.service,817798
48665259814,step.compute,859436
48665580193,step.service,1197358
48874021576,step.compute,727209
48874353075,step.service,1072945
49063165545,step.compute,749570
49063494460,step.service,1097651
49282192891,step.compute,797260
49282575025,step.service,1198219
49466216642,step.compute,890524
49466590902,step.service,1280293
49661017212,step.compute,647309
49661315410,step.service,961297
49896874398,step.compute,534559
49897087467,step.service,765160
50074529748,step.compute,1037680
50074988866,step.service,1520923
50258055798,step.compute,689519
50258272653,step.service,926301
50481030730,step.compute,778044
50481442920,step.service,1207106
50657315557,step.compute,789956
50657597815,step.service,1097932
50869076992,step.compute,677366
50869386401,step.service,1001352
51084128506,step.compute,737849
51084620255,step.service,1249365
51265208064,step.compute,740695
51265503255,step.service,1053569
51458258252,step.compute,833558
51458614467,step.service,1212245
51658696776,step.compute,1086530
51659197031,step.service,1613044
51874124592,step.compute,710838
51874434321,step.service,1042168
52076450093,step.compute,1023834
52077029916,step.service,1622242
52273118411,step.compute,811446
52273454389,step.service,1166199
52464134948,step.compute,805576
52464523163,step.service,1208137
52659354548,step.compute,957860
52659816061,step.service,1438288
52864868777,step.compute,590954
52865497532,step.service,1232834
53059168198,step.compute,778435
53059521208,step.service,1150230
53284798188,step.compute,532034
53285162058,step.service,909489
53473229242,step.compute,798071
53473603873,step.service,1199983
53691072450,step.compute,745874
53691384193,step.service,1077414
53889028453,step.compute,682285
53889253314,step.service,931772
54069293005,step.compute,812318
54069575123,step.service,1124452
54273756129,step.compute,480308
54274157218,step.service,907536
54472156442,step.compute,761262
54472733110,step.service,1368487
54689124353,step.compute,877299
54689394729,step.service,1161190
54863088511,step.compute,728261
54863463391,step.service,1126425
55064076459,step.compute,689939
55064501714,step.service,1137356
55258209537,step.compute,757295
55258552819,step.service,1123269
55475919345,step.compute,613417
55476169713,step.service,878582
55657261559,step.compute,794184
55657644384,step.service,1193290
55878323420,step.compute,887609
55878625294,step.service,1211625
56073168467,step.compute,741706
56073482033,step.service,1084587
56271085716,step.compute,708624
56271362033,step.service,1006371
56458090843,step.compute,740413
56458370967,step.service,1041517
56690161906,step.compute,753237
56690583925,step.service,1197548
56869092623,step.compute,589822
56869443780,step.service,963521
57109147396,step.compute,695410
57109462635,step.service,1030255
57262893419,step.compute,484736
57263128959,step.service,743950
57463078936,step.compute,682295
57463505112,step.service,1130823
57693925830,step.compute,387774
57694272939,step.service,753648
57863381721,step.compute,824651
57863821743,step.service,1286154
58062137525,step.compute,714265
58062484393,step.service,1087653
58260068478,step.compute,656417
58260392834,step.service,1003025
58478048066,step.compute,701040
58478366070,step.service,1036627
58672173276,step.compute,687735
58672496821,step.service,1034874
58881024415,step.compute,647320
58881349302,step.service,995791
59073989156,step.compute,627001
59074447262,step.service,1104824
59299986998,step.compute,604019
59300278994,step.service,915922
59474168799,step.compute,591105
59474591789,step.service,1032499
59659326069,step.compute,640597
59659643583,step.service,980853
59878028867,step.compute,639164
59878362361,step.service,991633
60088986512,step.compute,588299
60089381861,step.service,1004938
60282727443,step.compute,903278
60283190328,step.service,1400087
60477193419,step.compute,818871
60477575252,step.service,1221192
60679079580,step.compute,678848
60679569886,step.service,1190595
60862247722,step.compute,857432
60862743559,step.service,1376142
61066409256,step.compute,977767
61067183262,step.service,1775538
61287286917,step.compute,838737
61287702754,step.service,1288087
61468886999,step.compute,551130
61469349444,step.service,1030817
61676137895,step.compute,649634
61676497367,step.service,1034984
61859030231,step.compute,696251
61859397187,step.service,1088474
62070970189,step.compute,605732
62071272254,step.service,927934
62270211607,step.compute,854887
62270561421,step.service,1232022
62471677543,step.compute,445122
62471878087,step.service,659843
62674248171,step.compute,805846
62674560585,step.service,1143747
62866173968,step.compute,758999
62866430697,step.service,1036807
63060074204,step.compute,608708
63060368724,step.service,931080
63259007084,step.compute,615820
63259256000,step.service,885455
63477013719,step.compute,657018
63477350257,step.service,1018242
63673089219,step.compute,723653
63673444783,step.service,1111176
63868992257,step.compute,559236
63869317695,step.service,909269
64069079974,step.compute,681623
64069678052,step.service,1300871
64270312932,step.compute,882248
64270784083,step.service,1385399
64460976880,step.compute,627362
64461376326,step.service,1048800
64701658836,step.compute,444821
64702271310,step.service,1072073
64912641392,step.compute,404756
64912982610,step.service,760742
65072993775,step.compute,673709
65073514458,step.service,1215111
65266035245,step.compute,632823
65266543064,step.service,1163384
65461203459,step.compute,844789
65461517996,step.service,1182059
65679145068,step.compute,763186
65679568971,step.service,1209280
65862515475,step.compute,327683
65862821697,step.service,645657
66074033972,step.compute,609429
66074392993,step.service,1032029
66283313825,step.compute,813520
66283806816,step.service,1425914
66459789657,step.compute,545489
66460055504,step.service,815624
66688884699,step.compute,613106
66689280859,step.service,1013263
66877014769,step.compute,632532
66877332332,step.service,955425
67073212605,step.compute,764649
67073550256,step.service,1109914
67279015700,step.compute,641559
67279369151,step.service,1000560
67456698227,step.compute,459910
67457098745,step.service,864165
67667179854,step.compute,550038
67667483241,step.service,857813
67882536311,step.compute,334825
67882707591,step.service,509882
68078257235,step.compute,824841
68078725480,step.service,1300029
68269847761,step.compute,562111
68270131251,step.service,849768
68458811908,step.compute,536292
68459224259,step.service,953552
68665969163,step.compute,635287
68666301424,step.service,971736
68871203434,step.compute,878582
68871470753,step.service,1150510
69074179164,step.compute,833558
69074670532,step.service,1330376
69300624171,step.compute,373558
69300795782,step.service,551210
69456968541,step.compute,590443
69457283340,step.service,910542
69659879580,step.compute,658591
69660248680,step.service,1033642
69910244665,step.compute,866419
69910599218,step.service,1230359
70108542884,step.compute,362698
70108731116,step.service,554657
70259127019,step.compute,813029
70259465953,step.service,1156511
70481137559,step.compute,817688
70481547625,step.service,1233124
70667692211,step.compute,522436
70668116224,step.service,949625
70892748111,step.compute,493011
70893166893,step.service,916633
71073764995,step.compute,505294
71074293002,step.service,1037669
71271812053,step.compute,550849
71272106654,step.service,850159
71457639837,step.compute,420796
71457896517,step.service,681884
71683274487,step.compute,940968
71683606819,step.service,1278490
71860882340,step.compute,580164
71861278190,step.service,981614
72058974121,step.compute,592086
72059288058,step.service,911193
72265102260,step.compute,719635
72265478753,step.service,1102310
72457150437,step.compute,771271
72457464394,step.service,1095307
72675964471,step.compute,555158
72676255404,step.service,852092
72860982099,step.compute,613827
72861223410,step.service,860608
73058760504,step.compute,440193
73059101291,step.service,785158
73257923957,step.compute,588190
73258330005,step.service,1000189
73468763578,step.compute,525692
73469128029,step.service,896245
73670898713,step.compute,567510
73671242686,step.service,917935
73879778231,step.compute,552743
73880050801,step.service,829731
74075047556,step.compute,743199
74075428438,step.service,1129761
74275366116,step.compute,568793
74275580677,step.service,787621
74472559507,step.compute,396561
74472730546,step.service,570836
74659676627,step.compute,431676
74659906497,step.service,666265
74858869814,step.compute,511536
74859124930,step.service,771131
75075864255,step.compute,608237
75076099795,step.service,847373
75268907680,step.compute,549447
75269254909,step.service,902497
75477536508,step.compute,339805
75477678484,step.service,485367
75675654274,step.compute,439170
75676003317,step.service,791650
75876712675,step.compute,419944
75876898913,step.service,610150
76068929705,step.compute,540971
76069216220,step.service,833718
76266002218,step.compute,571959
76266256293,step.service,832376
76459872647,step.compute,544868
76460104140,step.service,782362
76673925800,step.compute,569504
76674213938,step.service,862722
76890925499,step.compute,518188
76891236330,step.service,834870
77082934389,step.compute,548705
77083267842,step.service,887048
77268983853,step.compute,609149
77269285416,step.service,916943
77462991377,step.compute,619067
77463282762,step.service,916573
77678855954,step.compute,500265
77679106042,step.service,755472
77869902194,step.compute,518188
77870163132,step.service,784616
78065921517,step.compute,600101
78066360227,step.service,1044101
78259856265,step.compute,517497
78260130928,step.service,797600
78463851302,step.compute,487130
78464305110,step.service,947140
78676929231,step.compute,601424
78677290786,step.service,967968
78861641735,step.compute,374150
78861884679,step.service,621903
79071742290,step.compute,543917
79071991205,step.service,796368
79307174471,step.compute,696552
79307458742,step.service,987105
79458903289,step.compute,546140
79459217467,step.service,865618
79674369661,step.compute,969141
79674686633,step.service,1292285
79868897846,step.compute,542214
79869245876,step.service,894562
80063379033,step.compute,569064
80063647274,step.service,843146
80280088006,step.compute,687134
80280396212,step.service,1002223
80475043720,step.compute,669932
80475315297,step.service,946939
80714117694,step.compute,565477
80714410782,step.service,866860
80871035407,step.compute,624176
80871345858,step.service,952711
81063964564,step.compute,556520
81064206886,step.service,812909
81259099031,step.compute,688437
81259475003,step.service,1081411
81463836322,step.compute,610160
81464294738,step.service,1078685
81663432135,step.compute,924418
81663741543,step.service,1246049
81860975282,step.compute,570987
81861271866,step.service,889632
82090822494,step.compute,472854
82091215869,step.service,878943
82324286294,step.compute,737248
82324591344,step.service,1068567
82497394531,step.compute,240971
82497558447,step.service,412070
82693627739,step.compute,347289
82693875622,step.service,610691
82903766212,step.compute,417741
82904062505,step.service,745172
83061921126,step.compute,503211
83062228830,step.service,826033
83301486205,step.compute,276586
83301711306,step.service,511265
83464719068,step.compute,426336
83464937076,step.service,656427
83658974019,step.compute,557772
83659272687,step.service,873903
83875974443,step.compute,519000
83876223849,step.service,780678
84077960681,step.compute,505645
84078193566,step.service,759819
84275328619,step.compute,969592
84275780794,step.service,1436905
84462853474,step.compute,497199
84463107659,step.service,764198
84679968501,step.compute,576807
84680276657,step.service,898499
84870830481,step.compute,484775
84871112729,step.service,779737
85065877532,step.compute,455542
85066143118,step.service,735875
85259913583,step.compute,529269
85260230986,step.service,860318
85477805832,step.compute,500144
85478101354,step.service,809713
85673132885,step.compute,555548
85673360440,step.service,796188
85866503562,step.compute,444401
85866739653,step.service,695339
86058012580,step.compute,456483
86058284418,step.service,738320
86272519412,step.compute,279712
86272731088,step.service,502018
86475630440,step.compute,386321
86475845943,step.service,612975
86694680932,step.compute,439080
86694902056,step.service,672707
86882804514,step.compute,462735
86883070431,step.service,743380
87072831572,step.compute,495105
87073116665,step.service,792972
87267202637,step.compute,548865
87267471860,step.service,833397
87506814781,step.compute,434672
87507145509,step.service,782823
87674511972,step.compute,298718
87674716154,step.service,515012
87871032374,step.compute,640948
87871377749,step.service,1002323
88083703524,step.compute,363900
88083925058,step.service,601374
88270992966,step.compute,555909
88271287887,step.service,864906
88465860909,step.compute,517547
88466155820,step.service,828248
88657658364,step.compute,366305
88657865491,step.service,582559
88876340576,step.compute,958071
88876836863,step.service,1469195
89067771966,step.compute,487921
89068087947,step.service,813831
89285862442,step.compute,475097
89286176569,step.service,802509
89461847971,step.compute,469948
89462160916,step.service,798122
89682878029,step.compute,505605
89683247750,step.service,888460
89887773759,step.compute,449691
89888159028,step.service,846091
90079700805,step.compute,424504
90080028777,step.service,763005
90279565543,step.compute,325107
90279736763,step.service,508119
90468840944,step.compute,482081
90469183975,step.service,839669
90680669648,step.compute,391221
90680892795,step.service,623706
90865900300,step.compute,536923
90866236118,step.service,888400
91059725122,step.compute,402432
91059929734,step.service,620119
91266587195,step.compute,339585
91266792658,step.service,553684
91483476023,step.compute,286415
91483687048,step.service,508180
91667807224,step.compute,506747
91668358474,step.service,1080469
91872051334,step.compute,683276
91872565806,step.service,1215942
92074136681,step.compute,687786
92074546066,step.service,1115114
92268842878,step.compute,481269
92269047240,step.service,699497
92461983230,step.compute,579383
92462223729,step.service,832856
92676151163,step.compute,529460
92676423582,step.service,815594
92920686420,step.compute,463316
92921130740,step.service,918336
93069882727,step.compute,541362
93070229575,step.service,905382
93279751797,step.compute,454530
93280005851,step.service,722379
93471288361,step.compute,970424
93471583993,step.service,1284220
93665713141,step.compute,418823
93665905460,step.service,626180
93873748534,step.compute,412541
93874166525,step.service,845711
94058716372,step.compute,430724
94059012907,step.service,741756
94278958755,step.compute,576788
94279224922,step.service,863293
94515726386,step.compute,453587
94515924597,step.service,663881
94675651660,step.compute,360293
94675936863,step.service,653311
94868803581,step.compute,476941
94869032328,step.service,721307
95071066927,step.compute,538817
95071316854,step.service,801958
95286801636,step.compute,412170
95287005677,step.service,628945
95476779586,step.compute,428391
95477067133,step.service,730204
95675910228,step.compute,564094
95676197835,step.service,865367
95872828155,step.compute,474617
95873054428,step.service,714446
96072874017,step.compute,543546
96073190257,step.service,871979
96268868528,step.compute,485006
96269157198,step.service,789085
96461880066,step.compute,522857
96462148788,step.service,809412
96658521315,step.compute,321681
96658705269,step.service,514261
96870831714,step.compute,475749
96871077994,step.service,736416
97061780446,step.compute,478144
97061978005,step.service,688677
97264010288,step.compute,539969
97264259884,step.service,802529
97511554463,step.compute,336810
97511714983,step.service,506437
97682834582,step.compute,536332
97683135414,step.service,850419
97857753581,step.compute,475609
97858074260,step.service,809753
98065633119,step.compute,419063
98066197694,step.service,994268
98259687063,step.compute,436646
98259988516,step.service,750252
98464751671,step.compute,470119
98464925576,step.service,661446
98656874025,step.compute,581076
98657193472,step.service,914249
98890881424,step.compute,505625
98891132122,step.service,771702
99074922807,step.compute,556960
99075189796,step.service,841041
99272003125,step.compute,597736
99272239537,step.service,852312
99464722695,step.compute,420967
99464999593,step.service,707412
99657988234,step.compute,574884
99658198026,step.service,797580
99875831358,step.compute,504022
99876070625,step.service,755852
100070968474,step.compute,536692
100071186993,step.service,768837
100266002448,step.compute,451033
100266197502,step.service,655795
100456936240,step.compute,527776
100457202588,step.service,811878
100673680920,step.compute,405207
100673874031,step.service,607876
100871250461,step.compute,645747
100871566291,step.service,973359
101078825507,step.compute,443258
101079107835,step.service,740093
101257746792,step.compute,451964
101257978596,step.service,701261
101478816074,step.compute,484576
101479038159,step.service,722480
101662898893,step.compute,489545
101663128211,step.service,733240
101860818757,step.compute,440022
101861002941,step.service,637270
102070765274,step.compute,421778
102071008438,step.service,681914
102272246172,step.compute,832946
102272572643,step.service,1181929
102465509656,step.compute,348211
102465694612,step.service,542584
102670789743,step.compute,493843
102671026936,step.service,747567
102909318796,step.compute,694096
102909591987,step.service,982546
103068904220,step.compute,513890
103069147414,step.service,770589
103264073354,step.compute,647180
103264310176,step.service,902126
103462192630,step.compute,833748
103462486950,step.service,1150059
103681881559,step.compute,547733
103682142276,step.service,828778
103886623509,step.compute,1182469
103887021292,step.service,1603205
104068418692,step.compute,1000159
104068676033,step.service,1276074
104262854595,step.compute,525502
104263095735,step.service,784666
104477373043,step.compute,762335
104477621156,step.service,1027189
104667091149,step.compute,679620
104667335356,step.service,937632
104909667313,step.compute,475478
104910123636,step.service,943663
105067871064,step.compute,576878
105068127353,step.service,846822
105262293992,step.compute,853796
105262579836,step.service,1160018
105471787870,step.compute,555207
105472088622,step.service,868453
105682920520,step.compute,627082
105683341576,step.service,1061703
105867878852,step.compute,549848
105868163023,step.service,848005
106079867070,step.compute,533557
106080157282,step.service,834499
106259921439,step.compute,601534
106260206611,step.service,904039
106467794297,step.compute,531653
106468022994,step.service,772323
106688017913,step.compute,728922
106688229007,step.service,952700
106860773623,step.compute,488643
106861033048,step.service,760501
107076039885,step.compute,615900
107076288630,step.service,877449
107273268053,step.compute,906413
107273580918,step.service,1233204
107462831569,step.compute,516234
107463126541,step.service,824421
107683486740,step.compute,311431
107683701221,step.service,533477
107862869593,step.compute,489154
107863080557,step.service,712902
108072734152,step.compute,410868
108072906103,step.service,592487
108258730772,step.compute,390089
108258877446,step.service,550368
108476812464,step.compute,445622
108476980078,step.service,625900
108672229356,step.compute,771051
108672567458,step.service,1126605
108864841217,step.compute,483514
108865097425,step.service,754560
109061751920,step.compute,436386
109061927708,step.service,625509
109258709871,step.compute,442146
109258897802,step.service,643883
109459808289,step.compute,472613
109459977054,step.service,654804
109662707581,step.compute,399907
109662907034,step.service,611934
109883763779,step.compute,466131
109883998618,step.service,719063
110087829521,step.compute,489605
110088079678,step.service,759849
110285801746,step.compute,468395
110286116054,step.service,796318
110468911080,step.compute,543134
110469199189,step.service,844789
110671767552,step.compute,436205
110671970120,step.service,652539
110865696672,step.compute,398485
110865855398,step.service,571848
111060711300,step.compute,435223
111060980523,step.service,713793
111258899769,step.compute,570836
111259181626,step.service,868423
111478700381,step.compute,426207
111478882240,step.service,621090
111673761104,step.compute,467583
111674004419,step.service,723953
111871152944,step.compute,837294
111871365401,step.service,1063657
112075815639,step.compute,494874
112076166455,step.service,858554
112273810816,step.compute,486008
112274057156,step.service,745322
112474140475,step.compute,557692
112474391464,step.service,828258
112667833593,step.compute,449580
112668056940,step.service,689879
112864086293,step.compute,560918
112864431869,step.service,921923
113065770512,step.compute,461352
113066502590,step.service,1207867
113298828634,step.compute,469207
113299163028,step.service,817036
113465702750,step.compute,407872
113465876985,step.service,593469
113660989504,step.compute,641989
113661283433,step.service,953752
113902524875,step.compute,320940
113902701645,step.service,508039
114069862075,step.compute,514491
114070159241,step.service,830753
114259504293,step.compute,303788
114259697995,step.service,508370
114509581664,step.compute,394948
114509822855,step.service,645075
114663350732,step.compute,240519
114663482729,step.service,379049
114885627346,step.compute,384719
114885867074,step.service,636499
115059174119,step.compute,568683
115059446608,step.service,861089
115257775636,step.compute,436455
115258034049,step.service,708794
115458740720,step.compute,465370
115459438644,step.service,1176668
115673756867,step.compute,453487
115674025449,step.service,738700
115892785702,step.compute,470920
115893052821,step.service,752726
116084830628,step.compute,468605
116085092117,step.service,746555
116278858910,step.compute,491048
116279086174,step.service,730164
116483170836,step.compute,405007
116483425793,step.service,673078
116697530526,step.compute,282838
116697670989,step.service,433510
116877794438,step.compute,449560
116878093036,step.service,763516
117064717132,step.compute,437287
117064873865,step.service,606693
117258812859,step.compute,452585
117259210693,step.service,863594
117474909905,step.compute,588559
117475377679,step.service,1071642
117669837646,step.compute,510985
117669984601,step.service,670483
117862798481,step.compute,563422
117863017220,step.service,795847
118061141063,step.compute,609129
118061299058,step.service,783534
118260267989,step.compute,584281
118260432697,step.service,763116
118465560987,step.compute,362337
118465698784,step.service,517326
118685880581,step.compute,502919
118686069114,step.service,710668
118876788570,step.compute,445522
118876969618,step.service,640847
119081866616,step.compute,490787
119082096125,step.service,737739
119271643431,step.compute,373798
119271809571,step.service,549526
119488829650,step.compute,428681
119488977146,step.service,596024
119665742599,step.compute,434672
119665915913,step.service,621321
119866825489,step.compute,482472
119867042544,step.service,713052
120061755643,step.compute,445994
120061928576,step.service,632151
120280801786,step.compute,437006
120281008312,step.service,656376
120462835223,step.compute,500516
120463082064,step.service,762916
120657222722,step.compute,673859
120657389353,step.service,852824
120873862288,step.compute,554106
120874068503,step.service,777092
121068971104,step.compute,573321
121069238213,step.service,856410
121263792804,step.compute,488202
121264019939,step.service,724664
121470253101,step.compute,495987
121470477089,step.service,736115
121665686022,step.compute,375281
121665796559,step.service,498491
121908827426,step.compute,454359
121909122277,step.service,770520
122117492111,step.compute,299700
122117643964,step.service,461903
122274180028,step.compute,786419
122274442629,step.service,1065742
122457760854,step.compute,538276
122457919851,step.service,708083
122656895952,step.compute,581867
122657174853,step.service,872470
122877891726,step.compute,569815
122878130993,step.service,824040
123057494008,step.compute,297246
123057733786,step.service,546471
123265500872,step.compute,302024
123265690466,step.service,500224
123461765016,step.compute,484946
123461923512,step.service,656557
123675776660,step.compute,432839
123675900381,step.service,568983
123860780974,step.compute,483313
123861050588,step.service,766322
124057784829,step.compute,459498
124057975125,step.service,665634
