t_ns,id,duration_ns
20745085100,step.native.call,474600
20745104100,step.native.parse,18800
20745139500,step.unity.e2e,529600
20946579000,step.native.call,570100
20946596500,step.native.parse,17300
20946629300,step.unity.e2e,621100
21144503200,step.native.call,510400
21144522400,step.native.parse,18900
21144555600,step.unity.e2e,563500
21334934600,step.native.call,402900
21334951100,step.native.parse,16300
21334980000,step.unity.e2e,448700
21566485700,step.native.call,542300
21566502000,step.native.parse,16000
21566532300,step.unity.e2e,589200
21733755900,step.native.call,605600
21733796700,step.native.parse,40500
21733834500,step.unity.e2e,684700
21948016800,step.native.call,640700
21948047900,step.native.parse,30800
21948101500,step.unity.e2e,726000
22148333700,step.native.call,238900
22148343600,step.native.parse,9800
22148359600,step.unity.e2e,265000
22356523300,step.native.call,572700
22356546300,step.native.parse,22600
22356586300,step.unity.e2e,636200
22543304600,step.native.call,387400
22543318900,step.native.parse,14100
22543345500,step.unity.e2e,428700
22736539500,step.native.call,561200
22736561900,step.native.parse,22300
22736599800,step.unity.e2e,621900
22940075700,step.native.call,487500
22940095100,step.native.parse,19100
22940128400,step.unity.e2e,540800
23145280000,step.native.call,415200
23145296600,step.native.parse,16300
23145327800,step.unity.e2e,463500
23370177300,step.native.call,486800
23370196700,step.native.parse,19100
23370229300,step.unity.e2e,539300
23564068200,step.native.call,615300
23564087400,step.native.parse,18900
23564123400,step.unity.e2e,671100
23744538500,step.native.call,550700
23744556200,step.native.parse,17400
23744592500,step.unity.e2e,605300
23951906400,step.native.call,503700
23951929000,step.native.parse,22200
23952062900,step.unity.e2e,660700
24137858400,step.native.call,737800
24137890200,step.native.parse,31500
24137927300,step.unity.e2e,807400
24351657100,step.native.call,640300
24351675500,step.native.parse,18100
24351709900,step.unity.e2e,693600
24551396500,step.native.call,463100
24551415200,step.native.parse,18400
24551467000,step.unity.e2e,534100
24743223300,step.native.call,708200
24743258700,step.native.parse,35100
24743295000,step.unity.e2e,780900
24946517500,step.native.call,647100
24946548000,step.native.parse,30200
24946583700,step.unity.e2e,713800
25153127300,step.native.call,590700
25153162400,step.native.parse,34800
25153197100,step.unity.e2e,661000
25342675600,step.native.call,490600
25342708300,step.native.parse,32400
25342749400,step.unity.e2e,564900
25534509800,step.native.call,505200
25534528100,step.native.parse,18000
25534562400,step.unity.e2e,558300
25755390000,step.native.call,620300
25755414000,step.native.parse,23700
25755511400,step.unity.e2e,742400
25944403000,step.native.call,363400
25944447000,step.native.parse,43800
25944470900,step.unity.e2e,431600
26143330200,step.native.call,634000
26143348000,step.native.parse,17600
26143382000,step.unity.e2e,686400
26360245400,step.native.call,640600
26360289600,step.native.parse,43900
26360327700,step.unity.e2e,723400
26534202400,step.native.call,584600
26534220100,step.native.parse,17400
26534266600,step.unity.e2e,649500
26750894300,step.native.call,644600
26750923600,step.native.parse,29000
26750958800,step.unity.e2e,709800
26943404300,step.native.call,620600
26943443800,step.native.parse,39200
26943479900,step.unity.e2e,696900
27137187300,step.native.call,1345800
27137219500,step.native.parse,31500
27137281300,step.unity.e2e,1440300
27352249800,step.native.call,531600
27352273100,step.native.parse,23000
27352313500,step.unity.e2e,595800
27547760500,step.native.call,538600
27547801700,step.native.parse,40900
27547920200,step.unity.e2e,698800
27767626100,step.native.call,294400
27767638100,step.native.parse,11900
27767656200,step.unity.e2e,324800
27956279300,step.native.call,312900
27956291600,step.native.parse,12200
27956314300,step.unity.e2e,348300
28152890000,step.native.call,496200
28152911800,step.native.parse,21500
28152976400,step.unity.e2e,583100
28332109000,step.native.call,474600
28332142500,step.native.parse,33200
28332178300,step.unity.e2e,544600
28546485800,step.native.call,440200
28546502800,step.native.parse,16700
28546535000,step.unity.e2e,489900
28765384200,step.native.call,513600
28765414100,step.native.parse,29700
28765471100,step.unity.e2e,601200
28947556100,step.native.call,485700
28947574300,step.native.parse,17900
28947606800,step.unity.e2e,536900
29140489000,step.native.call,456400
29140508400,step.native.parse,19100
29140551600,step.unity.e2e,519500
29342724700,step.native.call,735700
29342769400,step.native.parse,44400
29342806800,step.unity.e2e,818400
29578795400,step.native.call,420200
29578810000,step.native.parse,14600
29578846600,step.unity.e2e,471600
29736674900,step.native.call,171300
29736682300,step.native.parse,7300
29736695600,step.unity.e2e,192200
29952908500,step.native.call,452200
29952926500,step.native.parse,17800
29952967900,step.unity.e2e,512100
30151657300,step.native.call,552200
30151676500,step.native.parse,18900
30151710200,step.unity.e2e,605700
30384055500,step.native.call,364900
30384069600,step.native.parse,13900
30384094800,step.unity.e2e,404600
30534458300,step.native.call,500300
30534473000,step.native.parse,14500
